날짜,가격
2024-01-01,22703.0
2024-01-02,22703.0
2024-01-03,26502.866666666665
2024-01-04,25283.866666666665
2024-01-05,25831.666666666668
2024-01-06,27610.666666666668
2024-01-08,27644.8
2024-01-09,26720.533333333333
2024-01-10,28853.4
2024-01-11,28998.2
2024-01-12,28597.866666666665
2024-01-13,28786.066666666666
2024-01-15,30332.533333333333
2024-01-16,30400.133333333335
2024-01-17,31309.733333333334
2024-01-18,31693.266666666666
2024-01-19,30661.866666666665
2024-01-20,31725.2
2024-01-22,33966.53333333333
2024-01-23,33776.8
2024-01-24,33439.26666666667
2024-01-25,33087.8
2024-01-26,33074.53333333333
2024-01-27,30045.0
2024-01-29,31691.933333333334
2024-01-30,33190.46666666667
2024-01-31,32668.0
2024-02-01,32878.4
2024-02-02,32970.933333333334
2024-02-03,32813.13333333333
2024-02-05,33319.666666666664
2024-02-06,33118.2
2024-02-07,32757.266666666666
2024-02-08,28572.4
2024-02-09,27083.333333333332
2024-02-10,27022.0
2024-02-12,27022.0
2024-02-13,23840.81818181818
2024-02-14,25164.266666666666
2024-02-15,25650.6
2024-02-16,27722.8
2024-02-17,29908.666666666668
2024-02-19,29425.466666666667
2024-02-20,30330.0
2024-02-21,31392.4
2024-02-22,32259.6
2024-02-23,33723.53333333333
2024-02-24,33469.26666666667
2024-02-26,34494.13333333333
2024-02-27,34762.86666666667
2024-02-28,37822.73333333333
2024-02-29,36262.0
2024-03-01,36985.46666666667
2024-03-02,36985.46666666667
2024-03-04,36442.0
2024-03-05,37732.333333333336
2024-03-06,37809.0
2024-03-07,38033.6
2024-03-08,36488.86666666667
2024-03-09,34848.0
2024-03-11,34174.13333333333
2024-03-12,35111.46666666667
2024-03-13,33807.46666666667
2024-03-14,24596.066666666666
2024-03-15,25292.866666666665
2024-03-16,23423.533333333333
2024-03-17,0.0
2024-03-18,23875.066666666666
2024-03-19,23471.733333333334
2024-03-20,23477.333333333332
2024-03-21,25815.133333333335
2024-03-22,25912.0
2024-03-23,20885.866666666665
2024-03-24,6150.866666666667
2024-03-25,25688.466666666667
2024-03-26,24856.066666666666
2024-03-27,25839.6
2024-03-28,28825.4
2024-03-29,30302.533333333333
2024-03-30,29326.466666666667
2024-03-31,0.0
2024-04-01,30176.066666666666
2024-04-02,29372.733333333334
2024-04-03,26250.266666666666
2024-04-04,36325.4
2024-04-05,37736.2
2024-04-06,32006.8
2024-04-07,0.0
2024-04-08,26710.8
2024-04-09,19917.8
2024-04-10,32498.4
2024-04-11,30552.6
2024-04-12,32198.91304347826
2024-04-13,27846.266666666666
2024-04-14,0.0
2024-04-15,27745.333333333332
2024-04-16,24857.933333333334
2024-04-17,23086.909090909092
2024-04-18,23137.066666666666
2024-04-19,24915.8
2024-04-20,24857.333333333332
2024-04-21,0.0
2024-04-22,30221.235294117647
2024-04-23,26911.0
2024-04-24,26852.6
2024-04-25,25325.315789473683
2024-04-26,25343.4
2024-04-27,24478.055555555555
2024-04-28,0.0
2024-04-29,26352.823529411766
2024-04-30,24147.466666666667
2024-05-01,24787.6
2024-05-02,25325.5
2024-05-03,23388.6
2024-05-04,24793.1875
2024-05-05,0.0
2024-05-06,24771.333333333332
2024-05-07,24812.29411764706
2024-05-08,20076.238095238095
2024-05-09,22935.133333333335
2024-05-10,24412.933333333334
2024-05-11,24683.533333333333
2024-05-12,0.0
2024-05-13,23342.8
2024-05-14,25537.133333333335
2024-05-15,25540.533333333333
2024-05-16,27127.733333333334
2024-05-17,26721.1875
2024-05-18,26427.894736842107
2024-05-19,0.0
2024-05-20,26212.066666666666
2024-05-21,26863.11111111111
2024-05-22,26324.315789473683
2024-05-23,24838.3125
2024-05-24,25090.96153846154
2024-05-25,21349.066666666666
2024-05-26,0.0
2024-05-27,19175.565217391304
2024-05-28,18402.4
2024-05-29,17323.95
2024-05-30,16095.8
2024-05-31,14634.066666666668
2024-06-01,14491.4
2024-06-02,0.0
2024-06-03,14613.133333333333
2024-06-04,14338.0
2024-06-05,13364.526315789473
2024-06-06,15428.666666666666
2024-06-07,16423.4
2024-06-08,15493.733333333334
2024-06-09,0.0
2024-06-10,15256.266666666666
2024-06-11,15243.4
2024-06-12,13638.133333333333
2024-06-13,14268.133333333333
2024-06-14,14360.619047619048
2024-06-15,14363.894736842105
2024-06-16,0.0
2024-06-17,12938.133333333333
2024-06-18,12573.733333333334
2024-06-19,12378.333333333334
2024-06-20,12175.944444444445
2024-06-21,11473.653846153846
2024-06-22,12087.095238095239
2024-06-23,0.0
2024-06-24,12214.40909090909
2024-06-25,10650.466666666667
2024-06-26,9832.466666666667
2024-06-27,10594.8
2024-06-28,9051.1
2024-06-29,9820.8
2024-06-30,0.0
2024-07-01,11839.272727272728
2024-07-02,12747.6
2024-07-03,13486.066666666668
2024-07-04,12992.217391304348
2024-07-05,14124.761904761905
2024-07-06,15545.933333333332
2024-07-07,0.0
2024-07-08,14767.608695652174
2024-07-09,13044.777777777777
2024-07-10,13838.0
2024-07-11,13227.266666666666
2024-07-12,16078.4
2024-07-13,14331.333333333334
2024-07-14,0.0
2024-07-15,14290.866666666667
2024-07-16,12962.8
2024-07-17,13350.8
2024-07-18,12743.666666666666
2024-07-19,13207.666666666666
2024-07-20,12696.2
2024-07-21,0.0
2024-07-22,11221.266666666666
2024-07-23,11853.6
2024-07-24,12678.933333333332
2024-07-25,12974.333333333334
2024-07-26,14333.666666666666
2024-07-27,16011.333333333334
2024-07-28,0.0
2024-07-29,14041.823529411764
2024-07-30,13160.2
2024-07-31,12403.42857142857
2024-08-01,14173.263157894737
2024-08-02,14963.533333333333
2024-08-03,8607.25
2024-08-04,0.0
2024-08-05,12626.238095238095
2024-08-06,16593.65
2024-08-07,17067.176470588234
2024-08-08,21309.933333333334
2024-08-09,19925.933333333334
2024-08-10,18710.466666666667
2024-08-11,0.0
2024-08-12,18113.764705882353
2024-08-13,16757.8
2024-08-14,18102.52380952381
2024-08-15,19591.4
2024-08-16,24084.32
