날짜,가격
2024-01-01,26841.75
2024-01-02,26841.75
2024-01-03,25641.5
2024-01-04,26840.0
2024-01-05,26276.125
2024-01-06,26697.0
2024-01-08,26070.0
2024-01-09,26659.875
2024-01-10,27340.75
2024-01-11,29473.25
2024-01-12,25724.25
2024-01-13,29195.25
2024-01-15,23269.0
2024-01-16,26302.25
2024-01-17,24535.727272727272
2024-01-18,25782.5
2024-01-19,25275.0
2024-01-20,26349.875
2024-01-22,22491.625
2024-01-23,25780.75
2024-01-24,26317.25
2024-01-25,24284.125
2024-01-26,24508.0
2024-01-27,25362.75
2024-01-29,28468.5
2024-01-30,26696.25
2024-01-31,25073.625
2024-02-01,28000.25
2024-02-02,27896.125
2024-02-03,30719.5
2024-02-05,26896.0
2024-02-06,27501.5
2024-02-07,24063.0
2024-02-08,28512.625
2024-02-09,28512.625
2024-02-10,32756.75
2024-02-12,32756.75
2024-02-13,29199.625
2024-02-14,27753.75
2024-02-15,28484.25
2024-02-16,28632.0
2024-02-17,30330.875
2024-02-19,24099.25
2024-02-20,27660.125
2024-02-21,30194.625
2024-02-22,25425.75
2024-02-23,29453.0
2024-02-24,30093.875
2024-02-26,26984.875
2024-02-27,27346.5
2024-02-28,29307.125
2024-02-29,29791.875
2024-03-01,28250.75
2024-03-02,21532.5
2024-03-04,28190.75
2024-03-05,29477.125
2024-03-06,30482.75
2024-03-07,33207.0
2024-03-08,28910.125
2024-03-09,31073.75
2024-03-11,27831.0
2024-03-12,28207.875
2024-03-13,29447.25
2024-03-14,30837.625
2024-03-15,31742.5
2024-03-16,33159.25
2024-03-17,0.0
2024-03-18,27500.75
2024-03-19,30200.125
2024-03-20,28850.0
2024-03-21,29810.125
2024-03-22,27826.125
2024-03-23,33052.125
2024-03-24,16607.75
2024-03-25,28119.25
2024-03-26,26734.75
2024-03-27,28999.625
2024-03-28,29048.75
2024-03-29,25254.0
2024-03-30,28195.25
2024-03-31,0.0
2024-04-01,27029.375
2024-04-02,29879.5
2024-04-03,28192.0
2024-04-04,29467.25
2024-04-05,29999.25
2024-04-06,30467.5
2024-04-07,0.0
2024-04-08,27306.25
2024-04-09,29294.875
2024-04-10,26660.25
2024-04-11,32170.5
2024-04-12,28394.125
2024-04-13,30539.333333333332
2024-04-14,0.0
2024-04-15,23788.222222222223
2024-04-16,30862.166666666668
2024-04-17,27092.75
2024-04-18,33583.88888888889
2024-04-19,27843.7
2024-04-20,27639.727272727272
2024-04-21,0.0
2024-04-22,24456.75
2024-04-23,29031.3
2024-04-24,26601.454545454544
2024-04-25,30622.416666666668
2024-04-26,30850.555555555555
2024-04-27,36960.0
2024-04-28,0.0
2024-04-29,28957.0
2024-04-30,35733.181818181816
2024-05-01,34879.0
2024-05-02,33907.0
2024-05-03,35309.25
2024-05-04,40466.1
2024-05-05,0.0
2024-05-06,42115.75
2024-05-07,38016.75
2024-05-08,35860.1
2024-05-09,33321.583333333336
2024-05-10,37650.454545454544
2024-05-11,36430.875
2024-05-12,0.0
2024-05-13,24809.583333333332
2024-05-14,36487.416666666664
2024-05-15,37469.5
2024-05-16,43057.22222222222
2024-05-17,40947.75
2024-05-18,49101.454545454544
2024-05-19,0.0
2024-05-20,41038.833333333336
2024-05-21,33770.083333333336
2024-05-22,35785.875
2024-05-23,29193.375
2024-05-24,38436.0
2024-05-25,41456.1
2024-05-26,0.0
2024-05-27,39285.692307692305
2024-05-28,37386.0
2024-05-29,36277.375
2024-05-30,35497.583333333336
2024-05-31,34304.25
2024-06-01,38356.625
2024-06-02,0.0
2024-06-03,37029.6
2024-06-04,42181.375
2024-06-05,39767.083333333336
2024-06-06,45868.27272727273
2024-06-07,30388.75
2024-06-08,31347.125
2024-06-09,0.0
2024-06-10,15147.5
2024-06-11,35465.75
2024-06-12,30696.625
2024-06-13,30300.25
2024-06-14,29517.0
2024-06-15,34629.86666666667
2024-06-16,0.0
2024-06-17,33893.0
2024-06-18,32720.5
2024-06-19,31111.083333333332
2024-06-20,32198.11111111111
2024-06-21,29994.333333333332
2024-06-22,32628.5
2024-06-23,0.0
2024-06-24,12464.214285714286
2024-06-25,11586.25
2024-06-26,27384.25
2024-06-27,29531.875
2024-06-28,26489.333333333332
2024-06-29,29055.625
2024-06-30,0.0
2024-07-01,27092.416666666668
2024-07-02,26966.125
2024-07-03,26553.8
2024-07-04,21764.75
2024-07-05,23198.0
2024-07-06,22775.625
2024-07-07,0.0
2024-07-08,24131.7
2024-07-09,28022.75
2024-07-10,24144.81818181818
2024-07-11,25786.75
2024-07-12,22118.375
2024-07-13,20594.083333333332
2024-07-14,0.0
2024-07-15,24074.833333333332
2024-07-16,26623.25
2024-07-17,25658.5
2024-07-18,20664.75
2024-07-19,18671.666666666668
2024-07-20,18211.0
2024-07-21,0.0
2024-07-22,19260.375
2024-07-23,23280.875
2024-07-24,21259.0
2024-07-25,22040.875
2024-07-26,20386.5
2024-07-27,21489.125
2024-07-28,0.0
2024-07-29,21725.583333333332
2024-07-30,20570.88888888889
2024-07-31,24774.75
2024-08-01,25417.0
2024-08-02,21275.416666666668
2024-08-03,16927.666666666668
2024-08-04,0.0
2024-08-05,26091.833333333332
2024-08-06,21673.75
2024-08-07,21724.75
2024-08-08,23521.066666666666
2024-08-09,21760.25
2024-08-10,23282.125
2024-08-11,0.0
2024-08-12,23249.625
2024-08-13,28054.2
2024-08-14,23053.25
2024-08-15,24276.5
2024-08-16,25268.9
2024-08-17,26557.615384615383
2024-08-18,0.0
2024-08-19,25812.0
2024-08-20,26832.5
2024-08-21,25963.0
2024-08-22,22691.5
2024-08-23,24065.636363636364
2024-08-24,22362.5
2024-08-25,0.0
2024-08-26,25551.125
2024-08-27,28285.9
2024-08-28,25700.833333333332
2024-08-29,26434.454545454544
