날짜,가격
2024-04-24,18705
2024-04-25,18705
2024-04-26,18705
2024-04-27,18705
2024-04-28,18705
2024-04-29,18705
2024-04-30,18740
2024-05-01,18740
2024-05-02,18740
2024-05-03,18740
2024-05-04,18740
2024-05-05,18740
2024-05-06,18740
2024-05-07,18740
2024-05-08,18740
2024-05-09,18740
2024-05-10,18740
2024-05-11,18740
2024-05-12,18740
2024-05-13,18740
2024-05-14,18740
2024-05-15,18740
2024-05-16,18740
2024-05-17,18740
2024-05-18,18740
2024-05-19,18740
2024-05-20,18740
2024-05-21,18740
2024-05-22,18740
2024-05-23,18740
2024-05-24,18740
2024-05-25,18740
2024-05-26,18740
2024-05-27,18740
2024-05-28,18740
2024-05-29,18727
2024-05-30,18727
2024-05-31,18727
2024-06-01,18707
2024-06-02,18707
2024-06-03,18707
2024-06-04,18707
2024-06-05,18727
2024-06-06,18727
2024-06-07,18727
2024-06-08,18727
2024-06-09,18727
2024-06-10,18727
2024-06-11,18727
2024-06-12,18727
2024-06-13,18727
2024-06-14,18727
2024-06-15,18727
2024-06-16,18727
2024-06-17,18727
2024-06-18,18727
2024-06-19,18727
2024-06-20,18727
2024-06-21,18727
2024-06-22,18753
2024-06-23,18753
2024-06-24,18753
2024-06-25,18753
2024-06-26,18753
2024-06-27,18753
2024-06-28,18753
2024-06-29,18753
2024-06-30,18753
2024-07-01,18753
2024-07-02,18753
2024-07-03,18753
2024-07-04,18753
2024-07-05,18753
2024-07-06,18753
2024-07-07,18753
2024-07-08,18753
2024-07-09,18753
2024-07-10,18733
2024-07-11,18733
2024-07-12,18733
2024-07-13,18733
2024-07-14,18733
2024-07-15,18733
2024-07-16,18733
2024-07-17,18733
2024-07-18,18733
2024-07-19,18733
2024-07-20,18733
2024-07-21,18733
2024-07-22,18733
2024-07-23,18733
2024-07-24,18733
2024-07-25,18713
2024-07-26,18713
2024-07-27,18713
2024-07-28,18713
2024-07-29,18713
2024-07-30,18713
2024-07-31,18713
2024-08-01,18713
2024-08-02,18713
2024-08-03,18713
2024-08-04,18713
2024-08-05,18713
2024-08-06,18687
2024-08-07,18707
2024-08-08,18767
2024-08-09,19069
2024-08-10,18129
2024-08-11,18129
2024-08-12,18129
2024-08-13,18648
2024-08-14,18658
2024-08-15,18475
2024-08-16,18475
2024-08-17,18958
2024-08-18,18958
2024-08-19,18958
2024-08-20,19010
2024-08-21,19096
2024-08-22,19029
2024-08-23,18877
2024-08-24,18853
2024-08-25,18853
2024-08-26,18853
2024-08-27,18780
2024-08-28,18753
2024-08-29,18721
2024-08-30,18751
2024-08-31,18872
2024-09-01,18872
2024-09-02,18872
2024-09-03,18854
2024-09-04,18984
2024-09-05,18756
2024-09-06,19016
2024-09-07,18992
2024-09-08,18992
2024-09-09,18992
2024-09-10,18953
2024-09-11,18973
2024-09-12,18973
2024-09-13,18971
2024-09-14,18971
2024-09-15,18971
2024-09-16,18971
2024-09-17,18971
2024-09-18,18971
2024-09-19,18971
2024-09-20,19056
2024-09-21,19094
2024-09-22,19094
2024-09-23,19094
2024-09-24,18997
2024-09-25,18997
2024-09-26,18861
2024-09-27,18626
2024-09-28,18579
2024-09-29,18579
2024-09-30,18579
2024-10-01,18579
2024-10-02,18579
2024-10-03,18453
2024-10-04,18453
2024-10-05,18415
2024-10-06,18415
2024-10-07,18415
2024-10-08,18415
2024-10-09,18436
2024-10-10,18436
2024-10-11,18436
2024-10-12,18253
2024-10-13,18253
2024-10-14,18253
2024-10-15,18216
2024-10-16,18361
2024-10-17,18442
2024-10-18,18442
2024-10-19,18465
2024-10-20,18465
2024-10-21,18465
2024-10-22,18320
2024-10-23,18363
2024-10-24,18520
2024-10-25,18200
2024-10-26,18200
2024-10-27,18200
2024-10-28,18200
2024-10-29,18090
2024-10-30,18090
2024-10-31,17990
2024-11-01,17990
2024-11-02,18030
2024-11-03,18030
2024-11-04,18030
2024-11-05,18200
2024-11-06,18200
2024-11-07,18335
2024-11-08,18335
2024-11-09,18168
2024-11-10,18168
2024-11-11,18168
2024-11-12,18056
2024-11-13,18026
2024-11-14,18026
2024-11-15,18297
2024-11-16,17776
2024-11-17,17776
2024-11-18,17776
2024-11-19,17894
2024-11-20,18075
2024-11-21,17787
2024-11-22,17787
2024-11-23,17973
2024-11-24,17973
2024-11-25,17973
2024-11-26,17877
2024-11-27,17877
2024-11-28,17877
2024-11-29,17952
2024-11-30,18461
2024-12-01,18461
2024-12-02,18461
2024-12-03,18457
2024-12-04,18218
2024-12-05,18218
2024-12-06,18218
2024-12-07,18218
2024-12-08,18218
2024-12-09,18218
2024-12-10,18289
2024-12-11,18454
2024-12-12,18193
2024-12-13,18193
2024-12-14,18037
2024-12-15,18037
2024-12-16,18037
2024-12-17,17929
2024-12-18,17929
2024-12-19,18093
2024-12-20,18093
2024-12-21,18093
2024-12-22,18093
2024-12-23,18093
2024-12-24,18093
2024-12-25,18093
2024-12-26,18093
2024-12-27,18129
2024-12-28,18129
2024-12-29,18129
2024-12-30,18129
2024-12-31,18129
