날짜,가격
2024-01-01,17683.75
2024-01-02,17683.75
2024-01-03,17339.571428571428
2024-01-04,14843.857142857143
2024-01-05,18745.285714285714
2024-01-06,22064.428571428572
2024-01-08,19827.85714285714
2024-01-09,18882.0
2024-01-10,20224.14285714286
2024-01-11,19582.0
2024-01-12,18729.714285714286
2024-01-13,19078.428571428572
2024-01-15,22073.0
2024-01-16,22044.85714285714
2024-01-17,21224.428571428572
2024-01-18,21613.0
2024-01-19,20267.14285714286
2024-01-20,20076.85714285714
2024-01-22,20188.14285714286
2024-01-23,20310.14285714286
2024-01-24,16493.428571428572
2024-01-25,18587.85714285714
2024-01-26,18584.0
2024-01-27,19793.428571428572
2024-01-29,20567.285714285714
2024-01-30,21743.14285714286
2024-01-31,21196.571428571428
2024-02-01,21847.285714285714
2024-02-02,19343.428571428572
2024-02-03,17401.428571428572
2024-02-05,16780.285714285714
2024-02-06,14898.285714285714
2024-02-07,15583.857142857143
2024-02-08,14596.42857142857
2024-02-09,9091.0
2024-02-10,11224.25
2024-02-12,11224.25
2024-02-13,11292.0
2024-02-14,13091.142857142857
2024-02-15,13261.0
2024-02-16,11745.42857142857
2024-02-17,9692.857142857143
2024-02-19,7285.285714285715
2024-02-20,7252.571428571428
2024-02-21,6742.714285714285
2024-02-22,9479.285714285714
2024-02-23,7135.857142857143
2024-02-24,9938.57142857143
2024-02-26,17857.85714285714
2024-02-27,18925.571428571428
2024-02-28,18101.85714285714
2024-02-29,17483.714285714286
2024-03-01,20213.85714285714
2024-03-02,19474.85714285714
2024-03-04,19240.571428571428
2024-03-05,19802.0
2024-03-06,19354.428571428572
2024-03-07,20347.714285714286
2024-03-08,19321.571428571428
2024-03-09,16898.428571428572
2024-03-11,16896.571428571428
2024-03-12,19810.85714285714
2024-03-13,20386.714285714286
2024-03-14,20993.0
2024-03-15,18266.0
2024-03-16,17140.85714285714
2024-03-17,0.0
2024-03-18,17554.14285714286
2024-03-19,16475.714285714286
2024-03-20,14694.285714285714
2024-03-21,14957.57142857143
2024-03-22,14904.857142857143
2024-03-23,11929.0
2024-03-24,7623.142857142857
2024-03-25,10545.857142857143
2024-03-26,9939.142857142857
2024-03-27,9871.142857142857
2024-03-28,11043.714285714286
2024-03-29,8709.285714285714
2024-03-30,7505.142857142857
2024-03-31,0.0
2024-04-01,7874.857142857143
2024-04-02,8829.57142857143
2024-04-03,10260.142857142857
2024-04-04,11081.285714285714
2024-04-05,10856.0
2024-04-06,8849.714285714286
2024-04-07,0.0
2024-04-08,8696.857142857143
2024-04-09,9687.857142857143
2024-04-10,10657.42857142857
2024-04-11,13315.0
2024-04-12,12850.777777777777
2024-04-13,10697.875
2024-04-14,0.0
2024-04-15,10869.666666666666
2024-04-16,11040.857142857143
2024-04-17,9555.57142857143
2024-04-18,9119.142857142857
2024-04-19,9245.42857142857
2024-04-20,9278.6
2024-04-21,0.0
2024-04-22,9658.625
2024-04-23,10330.9
2024-04-24,8689.142857142857
2024-04-25,9279.0
2024-04-26,9386.57142857143
2024-04-27,10089.5
2024-04-28,0.0
2024-04-29,9643.42857142857
2024-04-30,11349.714285714286
2024-05-01,12354.142857142857
2024-05-02,16259.8
2024-05-03,13364.42857142857
2024-05-04,11847.285714285714
2024-05-05,0.0
2024-05-06,10747.714285714286
2024-05-07,9706.363636363636
2024-05-08,9868.222222222223
